T,P,TC,SV,Idx
273.15,17.7,0.029444383,407.02418,53.74864495
273.15,17.7,0.029163809,402.0275273,54.12600947
273.15,17.7,0.029053769,397.1349337,54.28849392
273.15,17.7,0.02944146,404.9284618,53.77429198
273.15,17.7,0.029254488,400.1673836,54.145867
273.15,17.7,0.029278543,402.0685567,53.95762079
273.15,17.7,0.029176452,402.9331,54.08572182
273.15,17.7,0.029627146,410.5269449,53.49104472
273.15,17.7,0.029180282,397.257995,54.2851634
273.15,17.7,0.02943291,408.9439999,53.76861257
273.15,17.7,0.02916457,402.0781424,53.91106078
273.15,17.7,0.029311661,405.6558461,53.93327595
273.15,17.7,0.029642652,408.7676119,53.56983505
273.15,17.7,0.029152964,397.9670587,54.22026952
273.15,17.7,0.029560407,410.2201787,53.62590884
273.15,17.7,0.02914911,399.6767953,54.21072217
273.15,17.7,0.029242759,398.8689412,54.18040918
273.15,17.7,0.029018644,400.635877,54.26361922
273.15,17.7,0.029254006,404.3971506,53.88729296
273.15,17.7,0.029284361,398.5140707,54.21218001
273.15,17.7,0.029452996,407.6635182,53.84963773
273.15,17.7,0.029308655,405.5880269,53.86788271
273.15,17.7,0.029095259,398.5319612,54.26205005
273.15,17.7,0.029559889,409.1485137,53.61112676
273.15,17.7,0.029485682,409.1883278,53.78251242
273.15,17.7,0.029169872,401.2747672,54.04909251
273.15,17.7,0.028857571,397.2276638,54.29148409
273.15,17.7,0.029109945,400.3016634,54.03066712
273.15,17.7,0.02914683,394.5712944,54.42566177
273.15,17.7,0.029785935,413.2731515,53.30487426
273.15,17.7,0.02907742,400.543358,54.07837817
273.15,17.7,0.029225273,398.9699174,54.13914411
273.15,17.7,0.028963128,401.0682447,54.23155413
273.15,17.7,0.029591555,408.1607122,53.58599078
273.15,17.7,0.028969088,400.2488263,54.19498246
273.15,17.7,0.029042519,402.7073428,54.13700227
273.15,17.7,0.029280732,399.7649195,54.16683509
273.15,17.7,0.029450493,405.9383531,53.6961079
273.15,17.7,0.029006796,398.9450703,54.21800761
273.15,17.7,0.029020571,399.7682875,54.14338146
273.15,17.7,0.029594746,409.3592174,53.47968124
273.15,17.7,0.029569402,408.8986725,53.5705195
273.15,17.7,0.029473845,405.7348178,53.66380213
273.15,17.7,0.029124382,404.8403993,54.16755019
273.15,17.7,0.029599211,410.9941069,53.57178246
273.15,17.7,0.029266779,405.2188032,53.93007187
273.15,17.7,0.029277538,402.982452,54.15122875
273.15,17.7,0.029138052,398.2398587,54.16842419
273.15,17.7,0.029455535,406.4770901,53.741953
273.15,17.7,0.029260491,404.4735829,53.90686732
273.15,17.7,0.029478933,409.0651112,53.76614251
273.15,17.7,0.029339826,404.4876015,54.04225415
273.15,17.7,0.029299602,403.5641064,53.97070842
273.15,17.7,0.029403976,404.2747461,53.79808186
273.15,17.7,0.029315745,405.5092937,53.85967817
273.15,17.7,0.029277827,404.0259218,53.92709408
273.15,17.7,0.029110163,400.6451847,54.00220799
273.15,17.7,0.029488989,403.905862,53.84207701
273.15,17.7,0.029253812,401.2307601,54.04875525
273.15,17.7,0.029407802,407.6169278,53.83797221
273.15,17.7,0.029257285,401.2397001,53.94813409
273.15,17.7,0.029203608,398.34039,54.20323791
273.15,17.7,0.029568961,407.5881062,53.53498758
273.15,17.7,0.029288071,404.4706221,53.76710495
273.15,17.7,0.029212467,401.7565637,53.97142696
273.15,17.7,0.029173967,396.2447392,54.28217326
273.15,17.7,0.029482873,406.7623604,53.78248756
273.15,17.7,0.029326223,408.9196585,54.0135374
273.15,17.7,0.029208937,400.6828572,54.08778849
273.15,17.7,0.02931856,403.8957555,54.00342438
273.15,17.7,0.029233095,397.1895237,54.26863939
273.15,17.7,0.02944498,406.9941608,53.67834922
273.15,17.7,0.029762966,410.7623511,53.38428492
273.15,17.7,0.029305365,402.8195183,53.90079586
273.15,17.7,0.029044591,398.6397383,54.16662396
273.15,17.7,0.029387168,405.3917121,53.80773684
273.15,17.7,0.028965083,398.7891972,54.14831159
273.15,17.7,0.029645863,410.2973866,53.38775338
273.15,17.7,0.029278367,400.7424394,54.15666085
273.15,17.7,0.029297006,400.8828112,54.0891014
273.15,17.7,0.029351754,404.3283912,53.9410088
273.15,17.7,0.029182578,404.4023718,54.12202601
273.15,17.7,0.028964911,401.1155652,54.23111514
273.15,17.7,0.029298464,405.3992405,53.89354836
273.15,17.7,0.029029795,400.79573,54.30676512
273.15,17.7,0.029088937,399.2172168,54.14749772
273.15,17.7,0.029220803,397.3370784,54.23118766
273.15,17.7,0.029182308,400.8940453,54.01637728
273.15,17.7,0.029486993,410.2661543,53.77390035
273.15,17.7,0.029304257,404.5889937,53.76397189
273.15,17.7,0.029382594,402.4749653,53.8673464
273.15,17.7,0.029124316,399.5125647,54.20587691
273.15,17.7,0.029418021,403.4021856,53.83164876
273.15,17.7,0.028884996,398.4857379,54.25675875
273.15,17.7,0.029346618,405.8231426,53.94545993
273.15,17.7,0.029317843,403.6487481,54.00592072
273.15,17.7,0.029523563,405.2703669,53.70693161
273.15,17.7,0.029511988,408.0546147,53.64676689
273.15,17.7,0.02908279,402.6228776,54.18338709
273.15,17.7,0.029171345,401.5821398,54.02697119
273.15,17.7,0.029159481,400.2591062,54.16066676
273.15,17.7,0.02915986,397.0747077,54.35280392
273.15,17.7,0.02902981,401.1052345,54.17711839
273.15,17.7,0.029398442,406.6591249,53.78575107
273.15,17.7,0.029039667,396.9342887,54.27094992
273.15,17.7,0.028983888,399.581247,54.2219567
273.15,17.7,0.029182877,400.5695212,54.21639435
273.15,17.7,0.029207474,400.6994706,54.17508337
273.15,17.7,0.029282185,403.5641073,54.11736386
273.15,17.7,0.029458858,406.1389507,53.61900918
273.15,17.7,0.029364275,403.4517485,53.91602521
273.15,17.7,0.029518165,407.6853204,53.59424708
273.15,17.7,0.029314158,403.8525194,53.97617751
273.15,17.7,0.029714557,410.7505011,53.41533323
273.15,17.7,0.029062689,403.4270533,54.21963836
273.15,17.7,0.029247462,399.4583361,54.23649958
273.15,17.7,0.029214359,406.0684709,54.09037709
273.15,17.7,0.029155912,397.2290793,54.32667459
273.15,17.7,0.029042193,400.4737757,54.27778198
273.15,17.7,0.029024823,402.3393134,54.16595063
273.15,17.7,0.028943915,398.3008128,54.26431125
273.15,17.7,0.029748111,412.7943273,53.35339922
273.15,17.7,0.029305127,404.3657358,53.97127928
273.15,17.7,0.029498374,406.572165,53.7223288
273.15,17.7,0.029191729,401.841573,54.21319886
273.15,17.7,0.029351101,401.0842351,54.05933262
273.15,17.7,0.029309086,406.1842793,53.99430351
273.15,17.7,0.02955787,405.1953958,53.67157018
273.15,17.7,0.029242871,397.1164476,54.23870771
273.15,17.7,0.029464405,407.2859561,53.79701383
273.15,17.7,0.029153384,396.7628073,54.36218867
273.15,17.7,0.029509158,405.3251185,53.72288191
273.15,17.7,0.029760554,409.8180915,53.38188151
273.15,17.7,0.02923724,401.4899672,54.03783541
273.15,17.7,0.029268654,401.7461377,53.96281711
273.15,17.7,0.029228747,398.9921449,54.28827756
273.15,17.7,0.029696304,407.6676679,53.50423492
273.15,17.7,0.029749034,412.0934531,53.37636018
273.15,17.7,0.028943473,399.3297656,54.20968908
273.15,17.7,0.029229614,404.0508456,54.00424409
273.15,17.7,0.028951756,396.9493326,54.33241096
273.15,17.7,0.028986662,401.1506226,54.1618141
273.15,17.7,0.02924602,404.3958465,53.95943329
273.15,17.7,0.029317307,406.0371753,53.95136493
273.15,17.7,0.029360925,405.0997072,53.73658579
273.15,17.7,0.02919503,403.6424286,54.15987663
273.15,17.7,0.029361209,406.1817459,53.96047422
273.15,17.7,0.029377867,407.6685373,53.94717291
273.15,17.7,0.029390804,409.3105499,53.89482374
273.15,17.7,0.029318753,404.7462161,53.86159803
273.15,17.7,0.029344275,405.7331877,53.75988234
273.15,17.7,0.029008012,401.3723432,54.22146377
273.15,17.7,0.029231485,399.9280552,54.1824889
273.15,17.7,0.028858115,396.9528034,54.35515835
273.15,17.7,0.029315833,404.1998312,54.05598161
273.15,17.7,0.029675696,408.8599527,53.48529471
273.15,17.7,0.029433101,405.2972338,53.69150739
273.15,17.7,0.029118936,402.9746184,54.08240841
273.15,17.7,0.029261578,404.5896625,53.83392088
273.15,17.7,0.029196944,402.3243317,54.15553051
273.15,17.7,0.029405746,408.495451,53.86345056
273.15,17.7,0.029327141,404.5696219,53.91142215
273.15,17.7,0.029728568,411.3507497,53.35588611
273.15,17.7,0.029160847,400.1707831,54.16872809
273.15,17.7,0.028938837,399.9933253,54.18976373
273.15,17.7,0.02918197,398.0164605,54.24785832
273.15,17.7,0.029223868,404.4253724,54.14556553
273.15,17.7,0.029480525,404.3235948,53.81316477
273.15,17.7,0.029621124,409.6747413,53.45069797
273.15,17.7,0.029272026,402.6225797,54.03378164
273.15,17.7,0.029758237,412.1160395,53.31359573
273.15,17.7,0.029342636,401.4951161,54.03052423
273.15,17.7,0.029535114,407.7445901,53.61384896
273.15,17.7,0.029687915,410.3877613,53.44777013
273.15,17.7,0.029281215,405.2430529,54.12000112
273.15,17.7,0.0296295,408.1907535,53.55517173
273.15,17.7,0.028927303,396.598037,54.30372264
273.15,17.7,0.029185416,399.4295195,54.11062465
273.15,17.7,0.029302917,401.1745982,54.09030408
273.15,17.7,0.029425931,404.2214766,53.8170764
273.15,17.7,0.02946859,406.2606385,53.80255777
273.15,17.7,0.029470012,403.1363075,53.87118241
273.15,17.7,0.029473173,406.5937449,53.7919369
273.15,17.7,0.029139703,401.3479846,54.11468959
273.15,17.7,0.028868364,398.0542552,54.30089897
273.15,17.7,0.029578207,408.2671132,53.57497069
273.15,17.7,0.028997482,398.4152196,54.24140349
273.15,17.7,0.029047926,399.5574318,54.24082881
273.15,17.7,0.029159522,400.9978834,54.02462421
273.15,17.7,0.029150466,399.8312814,54.19000965
273.15,17.7,0.029067518,399.7949839,54.20003339
273.15,17.7,0.029388399,402.9436827,53.93534418
273.15,17.7,0.029413444,406.5741949,53.69952749
273.15,17.7,0.029036641,400.9853335,54.22750551
273.15,17.7,0.029183269,405.9828272,54.07006281
273.15,17.7,0.02966907,411.1892329,53.49104405
273.15,17.7,0.028936136,396.7443139,54.31198969
273.15,17.7,0.029455047,405.4946227,53.68149126
273.15,17.7,0.029347757,405.6291244,53.95303672
273.15,17.7,0.02921025,401.5868921,54.06524493
273.15,17.7,0.029445274,407.11779,53.88151773
273.15,17.7,0.029252433,403.2005976,54.13790834
273.15,17.7,0.029225471,406.4180976,54.15127851
273.15,17.7,0.029082617,399.7973892,54.26929208
273.15,17.7,0.029462182,408.1946044,53.72925657
273.15,17.7,0.029218289,404.7578265,54.12790865
273.15,17.7,0.02896371,396.2010393,54.33171111
273.15,17.7,0.029020115,401.0637774,54.25479157
273.15,17.7,0.029434891,407.5928513,53.71377983
273.15,17.7,0.029030176,401.9108439,54.18320876
273.15,17.7,0.029633318,407.0402074,53.60510466
273.15,17.7,0.029096338,398.7643879,54.14793239
273.15,17.7,0.0291857,403.3459894,54.0989584
273.15,17.7,0.029033054,401.2580791,54.10249264
273.15,17.7,0.029351218,404.4907443,53.91887275
273.15,17.7,0.02918317,400.7985364,54.1804111
273.15,17.7,0.02903987,399.7782997,54.138508
273.15,17.7,0.029438846,405.6396424,53.85223325
273.15,17.7,0.02932431,404.925969,54.01783725
273.15,17.7,0.029220167,402.0968805,54.02740991
273.15,17.7,0.029314691,400.0067612,54.11398897
273.15,17.7,0.029049131,397.9103532,54.2815831
273.15,17.7,0.029203847,404.1680023,54.09742819
273.15,17.7,0.02918657,401.8446261,53.9682627
273.15,17.7,0.029450614,408.4774805,53.7312155
273.15,17.7,0.029165113,402.4889849,54.0249324
273.15,17.7,0.02918756,404.7906643,54.00828597
273.15,17.7,0.029237976,397.7304273,54.2769428
273.15,17.7,0.02931784,404.4620794,53.81761716
273.15,17.7,0.029436895,407.0435512,53.86057239
273.15,17.7,0.029228135,401.5548532,54.25439164
273.15,17.7,0.029387088,404.2374075,53.92489642
273.15,17.7,0.02895218,396.4090922,54.32966492
273.15,17.7,0.029390315,405.474431,53.82867601
273.15,17.7,0.02950413,402.9022492,53.83172782
273.15,17.7,0.029231768,400.9663559,54.15412351
273.15,17.7,0.029384027,405.3084732,53.84235996
273.15,17.7,0.029417658,406.3293324,53.70928515
273.15,17.7,0.029366486,405.9750219,53.74647789
273.15,17.7,0.029474362,407.5002338,53.72841628
273.15,17.7,0.029474387,403.9243486,53.81151661
273.15,17.7,0.029711431,410.9934514,53.3183535
273.15,17.7,0.029606157,408.1417605,53.61677683
273.15,17.7,0.029339619,405.4068236,54.01709373
273.15,17.7,0.029302462,399.4923244,54.17213939
273.15,17.7,0.029299971,404.1333655,53.95036401
273.15,17.7,0.029621235,407.8091401,53.50922235
273.15,17.7,0.029136571,401.0222788,54.17787862
273.15,17.7,0.029491089,408.8794851,53.65116555
273.15,17.7,0.029338307,402.1524012,54.05865074
273.15,17.7,0.029581954,404.9904826,53.72136346
273.15,17.7,0.029325724,401.3802972,54.00735337
273.15,17.7,0.029527853,409.5520773,53.65677695
273.15,17.7,0.029551698,408.6448253,53.55726428
273.15,17.7,0.029008571,401.400673,54.15570973
273.15,17.7,0.029211608,401.6207384,54.03128185
273.15,17.7,0.02911757,395.8020551,54.36074716
273.15,17.7,0.029516966,407.0308191,53.62886635
273.15,17.7,0.029420715,404.5595185,53.93833603
273.15,17.7,0.029065381,401.793272,54.0712427
273.15,17.7,0.029591615,408.2966345,53.49324086
273.15,17.7,0.029321289,405.1091638,53.86806308
273.15,17.7,0.029253547,404.193486,53.83096459
273.15,17.7,0.029313842,401.2346745,54.13306385
273.15,17.7,0.029108571,397.8095034,54.22750199
273.15,17.7,0.029213281,399.788004,54.14374029
273.15,17.7,0.029178847,399.7117627,54.06999665
273.15,17.7,0.02934044,406.3139682,54.01122225
273.15,17.7,0.029704794,411.2873281,53.32756999
273.15,17.7,0.0294745,404.3266542,53.83669162
273.15,17.7,0.029476577,409.1148844,53.73482352
273.15,17.7,0.029030684,398.7127739,54.22123873
273.15,17.7,0.029416305,407.0057481,53.84956937
273.15,17.7,0.029391406,407.0118441,53.91189644
273.15,17.7,0.029175282,402.4853652,54.08733831
273.15,17.7,0.029121068,402.5792609,54.08654485
273.15,17.7,0.029193083,400.4953653,54.02480038
273.15,17.7,0.029515947,406.9207775,53.65200373
273.15,17.7,0.029187871,399.346501,54.28272893
273.15,17.7,0.029567489,410.2688128,53.57504653
273.15,17.7,0.029756263,410.3183925,53.39325641
273.15,17.7,0.029226462,402.7084253,54.09246153
273.15,17.7,0.029378827,404.5539857,53.73299675
273.15,17.7,0.029254871,405.6962278,53.95643552
273.15,17.7,0.029122781,399.8718304,54.13226664
273.15,17.7,0.029083045,402.9127315,54.15117327
273.15,17.7,0.02942951,407.1257342,53.67894643
273.15,17.7,0.029051895,402.6975861,54.22278294
273.15,17.7,0.029355623,405.933919,53.85006169
273.15,17.7,0.029084245,400.4242738,54.07366612
273.15,17.7,0.029343586,399.5429842,54.10364061
273.15,17.7,0.029242433,402.3546273,54.10456169
273.15,17.7,0.028887773,398.692895,54.34707765
273.15,17.7,0.029624599,408.9732459,53.55200278
273.15,17.7,0.029047121,401.2772347,54.09767354
273.15,17.7,0.029189292,400.8675299,54.06165824
273.15,17.7,0.029111442,395.0677162,54.37496059
273.15,17.7,0.029776922,412.6808187,53.32106493
273.15,17.7,0.029271802,406.9694357,53.96858165
273.15,17.7,0.02946335,406.3963281,53.76026967
273.15,17.7,0.029234113,399.6806697,54.23875891
273.15,17.7,0.029285608,400.3142834,54.12017109
273.15,17.7,0.029422634,406.1497111,53.75499921
273.15,17.7,0.029340151,406.9016183,53.91441722
273.15,17.7,0.029478126,408.5945966,53.65414281
273.15,17.7,0.029155763,403.5082412,53.96940503
273.15,17.7,0.029162879,397.681949,54.31430588
273.15,17.7,0.029318729,403.0425109,54.03259355
273.15,17.7,0.029340402,401.1245158,54.01699103
273.15,17.7,0.02922085,403.79427,54.18401218
273.15,17.7,0.02936178,406.7832179,53.78996932
273.15,17.7,0.028893989,398.0464677,54.26562648
273.15,17.7,0.029020517,395.8052673,54.37927583
273.15,17.7,0.029211425,402.03197,54.11879997
273.15,17.7,0.029383356,402.538668,53.90308308
273.15,17.7,0.029186792,404.1608326,54.13167421
273.15,17.7,0.02926766,403.3420642,54.06589292
273.15,17.7,0.029407117,404.3574547,53.76349049
273.15,17.7,0.029025591,397.8303636,54.29614313
273.15,17.7,0.029155116,400.8469406,54.17936916
273.15,17.7,0.02928723,403.2713929,54.09975531
273.15,17.7,0.029079613,399.6103423,54.19148152
273.15,17.7,0.029027845,401.4674441,54.26500521
273.15,17.7,0.029209403,403.6337715,53.95192737
273.15,17.7,0.029548114,405.7146952,53.64002177
273.15,17.7,0.029255713,400.0651248,54.1979163
273.15,17.7,0.029147339,400.179825,54.10789393
273.15,17.7,0.029491088,409.0072306,53.66454229
273.15,17.7,0.029094647,401.0739613,53.97766059
273.15,17.7,0.029591426,408.724455,53.52598698
273.15,17.7,0.029082847,400.6913159,54.13766083
273.15,17.7,0.029001393,398.3165593,54.27134959
273.15,17.7,0.02903018,395.9006106,54.3606486
273.15,17.7,0.029657458,410.9373377,53.40340143
273.15,17.7,0.029558144,409.6338432,53.64496461
273.15,17.7,0.029527546,406.5812386,53.59057199
273.15,17.7,0.029167139,403.8963839,54.02647365
273.15,17.7,0.029215242,398.7600066,54.20133113
273.15,17.7,0.029104661,400.0598292,54.16415952
273.15,17.7,0.029423639,403.5889961,53.88227752
273.15,17.7,0.029273429,400.8588296,54.10753046
273.15,17.7,0.029246662,399.573793,54.21788743
273.15,17.7,0.029275911,403.8386038,54.01400529
273.15,17.7,0.029248583,404.9491073,53.93312479
273.15,17.7,0.029295454,405.2192518,54.01140046
273.15,17.7,0.029532701,409.2124801,53.59203338
273.15,17.7,0.029536658,406.5270842,53.68044624
273.15,17.7,0.029190149,402.3872067,54.10120483
273.15,17.7,0.029156804,403.9426957,54.12286669
273.15,17.7,0.02913863,399.3744055,54.09075388
273.15,17.7,0.029371382,405.2192205,53.94625153
273.15,17.7,0.029172263,402.5552045,54.1757899
273.15,17.7,0.029738385,410.9526146,53.29436218
273.15,17.7,0.029516798,407.9044763,53.59945963
273.15,17.7,0.029422874,406.6992463,53.63778689
273.15,17.7,0.029126222,400.6241457,54.14021326
273.15,17.7,0.029426056,405.191334,53.73816151
273.15,17.7,0.02925365,400.3406958,54.13102533
273.15,17.7,0.029297894,407.0415567,54.03178266
273.15,17.7,0.029162224,399.0351219,54.14308021
273.15,17.7,0.029215981,403.7964683,54.07160352
273.15,17.7,0.029244867,401.2534837,54.05177766
273.15,17.7,0.029603629,407.6445913,53.65269839
273.15,17.7,0.02932545,404.6083427,54.01213951
273.15,17.7,0.029073585,400.4200247,54.27749716
273.15,17.7,0.029308963,401.4814662,53.99220391
273.15,17.7,0.029182134,403.9495279,54.14992221
273.15,17.7,0.029593925,408.4351149,53.48593283
273.15,17.7,0.029300177,401.028626,54.00889064
273.15,17.7,0.029045058,401.5673662,54.28100769
273.15,17.7,0.029202577,404.4565129,54.00674383
273.15,17.7,0.029543907,405.8327342,53.6725943
273.15,17.7,0.029216479,403.8171242,54.11079627
273.15,17.7,0.028973093,398.8675032,54.22552194
273.15,17.7,0.029143219,399.6941324,54.13506914
273.15,17.7,0.029477236,405.418076,53.74327426
273.15,17.7,0.029412435,406.0864531,53.73838171
273.15,17.7,0.029494604,407.2784166,53.68442214
273.15,17.7,0.029647812,409.7176388,53.4435862
273.15,17.7,0.029209495,403.7203451,54.05203671
273.15,17.7,0.029141804,398.7292561,54.19780592
273.15,17.7,0.029400103,406.5529047,53.7309005
273.15,17.7,0.029336418,405.1780516,53.89186741
273.15,17.7,0.029248091,406.2169764,54.03676194
273.15,17.7,0.029224511,406.4428705,54.08199453
273.15,17.7,0.029324658,399.9683279,54.0749265
273.15,17.7,0.0291376,400.8841606,54.18377377
273.15,17.7,0.029344067,399.9276579,54.07183058
273.15,17.7,0.029457268,403.0859957,53.83255668
273.15,17.7,0.029486757,403.4060976,53.81522935
273.15,17.7,0.029229974,404.8712729,53.95503016
273.15,17.7,0.029453075,406.5776323,53.76469676
273.15,17.7,0.029328412,404.1565352,53.98892295
273.15,17.7,0.029438723,406.1943848,53.84815553
273.15,17.7,0.028952484,398.4065479,54.27601414
273.15,17.7,0.029225686,400.0307871,54.20625006
273.15,17.7,0.02889364,398.4780838,54.2609164
273.15,17.7,0.028960309,399.6782366,54.25346779
273.15,17.7,0.029195405,401.8856948,54.21403023
273.15,17.7,0.029433587,410.110866,53.83452382
273.15,17.7,0.028967092,396.1393803,54.38134043
273.15,17.7,0.029303391,401.6857275,54.01644317
273.15,17.7,0.029159746,399.6159985,54.10785761
273.15,17.7,0.029483826,406.1526869,53.75917004
273.15,17.7,0.029549564,405.8372031,53.70631981
273.15,17.7,0.029262517,403.5488347,53.92801476
273.15,17.7,0.029604443,407.9733246,53.55362721
273.15,17.7,0.029278144,404.3389856,54.04101555
273.15,17.7,0.029166243,400.928716,54.07330284
273.15,17.7,0.029134799,398.3303772,54.21397864
273.15,17.7,0.029135701,401.9450196,54.27188319
273.15,17.7,0.02929592,402.9451144,53.87788174
273.15,17.7,0.029463528,405.2793799,53.81857682
273.15,17.7,0.029704415,411.6845711,53.36962888
273.15,17.7,0.029204568,402.1967714,53.93195702
273.15,17.7,0.029556717,404.3661534,53.74464699
273.15,17.7,0.029218403,401.4358214,54.07239212
273.15,17.7,0.028927613,396.3455804,54.32528245
273.15,17.7,0.029311978,400.7350918,54.04953568
273.15,17.7,0.029148681,403.4617992,54.01970598
273.15,17.7,0.029313241,399.8879009,54.04840604
273.15,17.7,0.029264195,403.0724916,53.94456824
273.15,17.7,0.029484337,409.6065799,53.69894761
273.15,17.7,0.029568912,406.3594518,53.59318726
273.15,17.7,0.029116675,401.7194417,54.05168062
273.15,17.7,0.029181405,400.263959,54.23841532
273.15,17.7,0.02921311,404.3216032,53.94349454
273.15,17.7,0.029027077,400.1500288,54.08824583
273.15,17.7,0.029188432,398.5717788,54.15474867
273.15,17.7,0.029306808,405.2815353,53.89172991
273.15,17.7,0.029076684,397.0610717,54.37546311
273.15,17.7,0.029440587,401.44822,53.93498246
273.15,17.7,0.029136441,401.6849309,54.13171712
273.15,17.7,0.029253565,398.5384827,54.14317516
273.15,17.7,0.029232531,403.2204635,54.15723755
273.15,17.7,0.029290909,404.7055146,54.00479702
273.15,17.7,0.029160515,402.4231919,54.20219311
273.15,17.7,0.029244009,402.0413776,53.9923571
273.15,17.7,0.029274681,401.0648274,54.14019444
273.15,17.7,0.02948284,407.523559,53.6395649
273.15,17.7,0.029533243,407.3657383,53.73985732
273.15,17.7,0.029177575,403.6882766,54.05911817
273.15,17.7,0.029565593,408.1166615,53.61970046
273.15,17.7,0.029338811,408.0291221,53.93749302
273.15,17.7,0.029121867,395.2238424,54.39161512
273.15,17.7,0.029161368,402.560228,54.08704256
273.15,17.7,0.029245497,402.1034994,54.05437197
273.15,17.7,0.02897366,398.7744463,54.20187763
273.15,17.7,0.029361896,406.3651458,54.00422005
273.15,17.7,0.02953776,406.9779329,53.72896131
273.15,17.7,0.029204658,405.3187373,54.06260604
273.15,17.7,0.028929491,399.5169496,54.27193339
273.15,17.7,0.029641503,409.2218334,53.53302028
273.15,17.7,0.029119679,399.6132056,54.14967221
273.15,17.7,0.029494038,409.6499854,53.6760773
273.15,17.7,0.029210776,399.5001253,54.09175551
273.15,17.7,0.028869713,396.7511231,54.30796485
273.15,17.7,0.028913087,399.0614016,54.30334958
273.15,17.7,0.029254698,405.8649653,54.07365147
273.15,17.7,0.028885294,397.1315172,54.34519744
273.15,17.7,0.029111714,402.2186748,54.12692766
273.15,17.7,0.029029508,400.5534442,54.14787662
273.15,17.7,0.029711749,410.5887626,53.38295056
273.15,17.7,0.029050055,397.14843,54.29142492
273.15,17.7,0.029215336,397.4871053,54.20212864
273.15,17.7,0.029317543,400.654004,53.98334156
273.15,17.7,0.029439769,404.9673289,53.87510303
273.15,17.7,0.029706641,409.9001396,53.37375516
273.15,17.7,0.029057952,401.9431595,54.0904053
273.15,17.7,0.029156622,399.1724637,54.21284665
273.15,17.7,0.029069986,399.4557112,54.20640191
273.15,17.7,0.029176058,398.4083933,54.29595528
273.15,17.7,0.029136271,400.3489706,54.13549445
273.15,17.7,0.02927958,396.5837733,54.24655069
273.15,17.7,0.029465887,406.6367456,53.75346893
273.15,17.7,0.029106494,396.086144,54.34640512
273.15,17.7,0.029151247,401.5665003,53.99998856
273.15,17.7,0.029272891,398.8530014,54.11884892
273.15,17.7,0.029113163,400.1594455,54.22544946
273.15,17.7,0.028971758,396.2223275,54.40482165
273.15,17.7,0.029330127,405.9699349,53.98242706
273.15,17.7,0.029109702,398.4224003,54.24252585
273.15,17.7,0.02953224,409.8547146,53.59924853
273.15,17.7,0.029631059,409.6944627,53.47085486
273.15,17.7,0.029223375,405.0958486,53.96029212
273.15,17.7,0.029347505,406.7403965,53.88943963
273.15,17.7,0.028807303,397.4034492,54.34289779
273.15,17.7,0.02915284,401.4557186,53.99531016
273.15,17.7,0.029170247,405.4441546,54.15181764
273.15,17.7,0.029242772,399.9803862,54.11336236
273.15,17.7,0.029330736,407.097507,53.8452189
273.15,17.7,0.029624639,411.0788173,53.50214435
273.15,17.7,0.028922659,399.6358064,54.22164242
273.15,17.7,0.029519871,407.9810831,53.61490544
273.15,17.7,0.029107833,402.385094,54.05092915
273.15,17.7,0.029200058,403.7220029,54.07128683
273.15,17.7,0.029564971,406.3959629,53.60907375
273.15,17.7,0.029433321,404.831822,53.85164821
273.15,17.7,0.029461039,406.9715698,53.81790069
273.15,17.7,0.029303679,406.4766175,53.87255042
273.15,17.7,0.029522869,407.5872309,53.60104641
273.15,17.7,0.029353416,407.1683155,53.90419433
273.15,17.7,0.029452403,409.1190555,53.82404437
273.15,17.7,0.029187016,399.8829311,54.19727476
273.15,17.7,0.029008645,399.1194867,54.18121787
273.15,17.7,0.029751475,410.7986371,53.36498225
273.15,17.7,0.029559269,408.9702096,53.5168813
273.15,17.7,0.029776119,410.6173895,53.34831763
273.15,17.7,0.029158685,396.6417179,54.2998415
273.15,17.7,0.0290173,400.3453317,54.13148889
273.15,17.7,0.029399327,403.8142988,53.8454401
273.15,17.7,0.02954959,406.8676259,53.73696231
273.15,17.7,0.029454771,404.8828861,53.78910944
273.15,17.7,0.029246579,401.5381492,54.12733153
273.15,17.7,0.029567479,408.2412243,53.5784934
273.15,17.7,0.029006737,398.1376609,54.25999035
273.15,17.7,0.029233801,402.9214784,53.9967236
273.15,17.7,0.029037606,401.6386813,54.15083749
273.15,17.7,0.028872751,398.336805,54.24423329
273.15,17.7,0.029407393,401.0230563,53.99730165
273.15,17.7,0.029426901,406.1778567,53.88248592
273.15,17.7,0.028842885,397.597134,54.24009231
273.15,17.7,0.029273503,400.7437813,54.09992231
273.15,17.7,0.029176231,401.2126321,54.20978429
273.15,17.7,0.029210118,402.3748015,54.03217596
273.15,17.7,0.029284566,405.8058572,54.01481184
273.15,17.7,0.02943034,402.5074001,53.95623271
273.15,17.7,0.029117838,397.0547671,54.2486894
273.15,17.7,0.029078315,401.3100052,54.06433365
273.15,17.7,0.029750101,411.1520111,53.32755817
273.15,17.7,0.029477621,403.3928183,53.8272583
273.15,17.7,0.029357696,404.6923676,53.89624464
273.15,17.7,0.029259538,402.7391393,53.94968945
273.15,17.7,0.029470821,407.4704184,53.62721698
273.15,17.7,0.029354596,405.9507139,53.83083049
273.15,17.7,0.029414889,403.072218,53.89513018
273.15,17.7,0.028990581,398.0874663,54.21754218
273.15,17.7,0.029161976,398.6308743,54.21709929
273.15,17.7,0.029163526,400.2951309,54.10476778
